,Pakistan,Slovenia,Greece,Lithuania,Tunisia,Argentina,India,Austria,Peru,Australia,Hungary,Lebanon,South Korea,Indonesia,Mauritius,Switzerland,Italy,Finland,United Kingdom,Vietnam,Turkiye,Denmark,Portugal,Netherlands,Mexico,Ireland,Sweden,Norway,Croatia,Spain,USA,Malaysia,South Africa,Belgium,Israel,Canada,Estonia,Japan,Kuwait,France,Jordan,Germany,North Macedonia,Colombia,Brazil,Egypt,Chile,Singapore,Ukraine,United Arab Emirates,Thailand,Nigeria,China,New Zealand,Kenya
Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.02631578947368421,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.05263157894736842,0.0,0.023809523809523808,0.018867924528301886,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,0.018518518518518517,0.018518518518518517,0.0,0.019230769230769232,0.0,0.0,0.0,0.017857142857142856,0.0,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017857142857142856,0.018518518518518517,0.016129032258064516,0.019230769230769232,0.0,0.018518518518518517,0.019230769230769232,0.01639344262295082,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.016666666666666666,0.014084507042253521,0.018867924528301886,0.0,0.0,0.0,0.015873015873015872,0.018867924528301886,0.0,0.0,0.017543859649122806,0.0,0.01694915254237288,0.0,0.018867924528301886,0.017857142857142856,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.016666666666666666,0.017857142857142856,0.0
Canada,0.015625,0.015625,0.0,0.016129032258064516,0.02702702702702703,0.0,0.0,0.015151515151515152,0.0,0.014285714285714285,0.0,0.0,0.014925373134328358,0.0,0.0,0.019230769230769232,0.015151515151515152,0.015625,0.013888888888888888,0.016129032258064516,0.0,0.015625,0.016129032258064516,0.014084507042253521,0.016129032258064516,0.023255813953488372,0.021739130434782608,0.02127659574468085,0.016129032258064516,0.014285714285714285,0.012345679012345678,0.015873015873015872,0.023809523809523808,0.022222222222222223,0.015873015873015872,0.0,0.015873015873015872,0.022727272727272728,0.0,0.014925373134328358,0.023255813953488372,0.014492753623188406,0.0,0.015873015873015872,0.015151515151515152,0.0,0.0,0.015873015873015872,0.0,0.023809523809523808,0.0,0.0,0.014285714285714285,0.015151515151515152,0.0
Estonia,0.018518518518518517,0.018518518518518517,0.0,0.019230769230769232,0.0,0.0,0.0,0.017857142857142856,0.0,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017857142857142856,0.018518518518518517,0.016129032258064516,0.019230769230769232,0.0,0.018518518518518517,0.019230769230769232,0.01639344262295082,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.016666666666666666,0.014084507042253521,0.018867924528301886,0.0,0.0,0.018867924528301886,0.015873015873015872,0.0,0.0,0.0,0.017543859649122806,0.0,0.01694915254237288,0.0,0.018867924528301886,0.017857142857142856,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.016666666666666666,0.017857142857142856,0.0
Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,0.017241379310344827,0.017241379310344827,0.0,0.017857142857142856,0.0,0.0,0.0,0.016666666666666666,0.030303030303030304,0.015625,0.0,0.0,0.01639344262295082,0.0,0.0,0.021739130434782608,0.016666666666666666,0.017241379310344827,0.015151515151515152,0.017857142857142856,0.0,0.017241379310344827,0.017857142857142856,0.015384615384615385,0.017857142857142856,0.0,0.0,0.024390243902439025,0.017857142857142856,0.015625,0.013333333333333334,0.017543859649122806,0.0,0.02564102564102564,0.017543859649122806,0.014925373134328358,0.017543859649122806,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.017543859649122806,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.015625,0.016666666666666666,0.0
Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0
Germany,0.016666666666666666,0.016666666666666666,0.0,0.017241379310344827,0.0,0.0,0.0,0.016129032258064516,0.0,0.015151515151515152,0.0,0.0,0.015873015873015872,0.0,0.0,0.020833333333333332,0.016129032258064516,0.016666666666666666,0.014705882352941176,0.017241379310344827,0.02564102564102564,0.016666666666666666,0.017241379310344827,0.014925373134328358,0.017241379310344827,0.0,0.023809523809523808,0.023255813953488372,0.017241379310344827,0.015151515151515152,0.012987012987012988,0.01694915254237288,0.0,0.0,0.01694915254237288,0.014492753623188406,0.01694915254237288,0.025,0.0,0.015873015873015872,0.02564102564102564,0.0,0.0,0.01694915254237288,0.016129032258064516,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.015151515151515152,0.016129032258064516,0.0
North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
